"source","pdf_file","pdf_sha256","printed_headword","normalized_headword","part_of_speech","cefr_level","pdf_page","pdf_column","pdf_line","pre_import_status","pre_import_record_ids","post_import_status","final_record_ids","source_key"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","family","family","noun; adjective","A1","4","3","44","existing-exact","1008","existing-exact","1008","family|A1|adjective+noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","famous","famous","adjective","A1","4","3","45","existing-exact","1009","existing-exact","1009","famous|A1|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fan","fan","noun","A2","4","3","46","existing-exact","1010","existing-exact","1010","fan|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fancy","fancy","verb; adjective","B1","4","3","47","existing-exact","1011","existing-exact","1011","fancy|B1|adjective+verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fantastic","fantastic","adjective","A1","4","3","48","existing-exact","1012","existing-exact","1012","fantastic|A1|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","far","far","adverb","A1","4","3","49","existing-exact","1013","existing-exact","1013","far|A1|adverb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","far","far","adjective","B1","4","3","49","existing-exact","1014","existing-exact","1014","far|B1|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","farm","farm","noun","A1","4","3","50","existing-exact","1015","existing-exact","1015","farm|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","farm","farm","verb","A2","4","3","50","existing-exact","1016","existing-exact","1016","farm|A2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","farmer","farmer","noun","A1","4","3","51","existing-exact","1017","existing-exact","1017","farmer|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","farming","farming","noun","A2","4","3","52","existing-exact","1018","existing-exact","1018","farming|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fascinating","fascinating","adjective","B1","4","3","53","existing-exact","1019","existing-exact","1019","fascinating|B1|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fashion","fashion","noun","A2","4","3","54","existing-exact","1020","existing-exact","1020","fashion|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fashionable","fashionable","adjective","B1","4","3","55","existing-exact","1021","existing-exact","1021","fashionable|B1|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fast","fast","adjective; adverb","A1","4","3","56","existing-exact","1022","existing-exact","1022","fast|A1|adjective+adverb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fasten","fasten","verb","B1","4","3","57","existing-exact","1023","existing-exact","1023","fasten|B1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fat","fat","adjective","A1","4","3","58","existing-exact","1024","existing-exact","1024","fat|A1|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fat","fat","noun","A2","4","3","58","existing-exact","1025","existing-exact","1025","fat|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","father","father","noun","A1","4","3","59","existing-exact","1026","existing-exact","1026","father|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fault","fault","noun","B2","4","3","60","existing-exact","1027","existing-exact","1027","fault|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","favour","favour","noun","B1","4","3","61","existing-exact","1028","existing-exact","1028","favour|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","favour","favour","verb","B2","4","3","61","existing-exact","1029","existing-exact","1029","favour|B2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","favourite","favourite","adjective; noun","A1","4","3","62","existing-exact","1030","existing-exact","1030","favourite|A1|adjective+noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fear","fear","noun","A2","4","3","63","existing-exact","1031","existing-exact","1031","fear|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fear","fear","verb","B1","4","3","63","existing-exact","1032","existing-exact","1032","fear|B1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","feather","feather","noun","B2","4","3","64","existing-exact","1033","existing-exact","1033","feather|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","feature","feature","noun","A2","4","3","65","existing-exact","1034","existing-exact","1034","feature|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","feature","feature","verb","B1","4","3","65","existing-exact","1035","existing-exact","1035","feature|B1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","February","February","noun","A1","4","3","66","existing-exact","1036","existing-exact","1036","february|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fee","fee","noun","B2","4","3","67","existing-exact","1037","existing-exact","1037","fee|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","feed","feed","verb","A2","4","3","68","existing-exact","1038","existing-exact","1038","feed|A2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","feed","feed","noun","B2","4","3","68","existing-exact","1039","existing-exact","1039","feed|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","feedback","feedback","noun","B2","4","3","69","existing-exact","1040","existing-exact","1040","feedback|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","feel","feel","verb","A1","4","3","70","existing-exact","1041","existing-exact","1041","feel|A1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","feel","feel","noun","B2","4","3","70","existing-exact","1042","existing-exact","1042","feel|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","feeling","feeling","noun","A1","4","4","1","missing","","existing-exact","5145","feeling|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fellow","fellow","adjective","B2","4","4","2","missing","","existing-exact","5146","fellow|B2|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","female","female","adjective; noun","A2","4","4","3","missing","","existing-exact","5147","female|A2|adjective+noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fence","fence","noun","B1","4","4","4","missing","","existing-exact","5148","fence|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","festival","festival","noun","A1","4","4","5","missing","","existing-exact","5149","festival|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","few","few","determiner; adjective; pronoun","A1","4","4","6","missing","","existing-exact","5150","few|A1|adjective+determiner+pronoun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fiction","fiction","noun","A2","4","4","7","existing-exact","1043","existing-exact","1043","fiction|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","field","field","noun","A2","4","4","8","existing-exact","1044","existing-exact","1044","field|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fifteen","fifteen","number","A1","4","4","9","existing-exact","1045","existing-exact","1045","fifteen|A1|number"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fifth","fifth","number","A1","4","4","10","existing-exact","1046","existing-exact","1046","fifth|A1|number"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fifty","fifty","number","A1","4","4","11","existing-exact","1047","existing-exact","1047","fifty|A1|number"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fight","fight","verb; noun","A2","4","4","12","existing-exact","1048","existing-exact","1048","fight|A2|noun+verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fighting","fighting","noun","B1","4","4","13","existing-exact","1049","existing-exact","1049","fighting|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","figure","figure","noun","A2","4","4","14","existing-exact","1050","existing-exact","1050","figure|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","figure","figure","verb","B2","4","4","14","existing-exact","1051","existing-exact","1051","figure|B2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","file","file","noun","B1","4","4","15","existing-exact","1052","existing-exact","1052","file|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","file","file","verb","B2","4","4","15","existing-exact","1053","existing-exact","1053","file|B2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fill","fill","verb","A1","4","4","16","existing-exact","1054","existing-exact","1054","fill|A1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","film","film","noun","A1","4","4","17","existing-exact","1055","existing-exact","1055","film|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","film","film","verb","A2","4","4","17","existing-exact","1056","existing-exact","1056","film|A2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","final","final","adjective","A1","4","4","18","existing-exact","1057","existing-exact","1057","final|A1|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","final","final","noun","A2","4","4","18","existing-exact","1058","existing-exact","1058","final|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","finally","finally","adverb","A2","4","4","19","existing-exact","1059","existing-exact","1059","finally|A2|adverb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","finance","finance","noun; verb","B2","4","4","20","existing-exact","1060","existing-exact","1060","finance|B2|noun+verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","financial","financial","adjective","B1","4","4","21","existing-exact","1061","existing-exact","1061","financial|B1|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","find","find","verb","A1","4","4","22","existing-exact","1062","existing-exact","1062","find|A1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","finding","finding","noun","B2","4","4","23","existing-exact","1063","existing-exact","1063","finding|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fine","fine","adjective","A1","4","4","24","existing-exact","1064","existing-exact","1064","fine|A1|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","finger","finger","noun","A2","4","4","25","existing-exact","1065","existing-exact","1065","finger|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","finish","finish","verb","A1","4","4","26","existing-exact","1066","existing-exact","1066","finish|A1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","finish","finish","noun","A2","4","4","26","existing-exact","1067","existing-exact","1067","finish|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fire","fire","noun","A1","4","4","27","existing-exact","1068","existing-exact","1068","fire|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fire","fire","verb","B1","4","4","27","existing-exact","1069","existing-exact","1069","fire|B1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","firm","firm","noun","B2","4","4","28","existing-exact","1070","existing-exact","1070; 5619","firm|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","first","first","determiner; number; adverb","A1","4","4","29","existing-exact","1071","existing-exact","1071","first|A1|adverb+determiner+number"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","first","first","noun","A2","4","4","29","existing-exact","1072","existing-exact","1072","first|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","firstly","firstly","adverb","A2","4","4","30","existing-exact","1073","existing-exact","1073","firstly|A2|adverb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fish","fish","noun","A1","4","4","31","existing-exact","1074","existing-exact","1074","fish|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fish","fish","verb","A2","4","4","31","existing-exact","1075","existing-exact","1075","fish|A2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fishing","fishing","noun","A2","4","4","32","existing-exact","1076","existing-exact","1076","fishing|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fit","fit","verb; adjective","A2","4","4","33","existing-exact","1077","existing-exact","1077","fit|A2|adjective+verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fitness","fitness","noun","B1","4","4","34","existing-exact","1078","existing-exact","1078","fitness|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","five","five","number","A1","4","4","35","existing-exact","1079","existing-exact","1079","five|A1|number"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fix","fix","verb","A2","4","4","36","existing-exact","1080","existing-exact","1080","fix|A2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fix","fix","noun","B2","4","4","36","existing-exact","1081","existing-exact","1081","fix|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","fixed","fixed","adjective","B1","4","4","37","existing-exact","1082","existing-exact","1082","fixed|B1|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","flag","flag","noun","B1","4","4","38","existing-exact","1083","existing-exact","1083","flag|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","flame","flame","noun","B2","4","4","39","existing-exact","1084","existing-exact","1084","flame|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","flash","flash","noun; verb","B2","4","4","40","existing-exact","1085","existing-exact","1085","flash|B2|noun+verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","flat","flat","noun","A1","4","4","41","existing-exact","1086","existing-exact","1086","flat|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","flat","flat","adjective","A2","4","4","41","existing-exact","1087","existing-exact","1087","flat|A2|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","flexible","flexible","adjective","B2","4","4","42","existing-exact","1088","existing-exact","1088","flexible|B2|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","flight","flight","noun","A1","4","4","43","existing-exact","1089","existing-exact","1089","flight|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","float","float","verb","B2","4","4","44","existing-exact","1090","existing-exact","1090","float|B2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","flood","flood","noun; verb","B1","4","4","45","existing-exact","1091","existing-exact","1091","flood|B1|noun+verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","floor","floor","noun","A1","4","4","46","existing-exact","1092","existing-exact","1092","floor|A1|noun"
